"No.","Time","Source","Destination","Protocol","Length","Info"
"1329","4.607892","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1451241 Win=525568 Len=0"
"1330","4.607983","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1457081 Win=525568 Len=0"
"1331","4.608017","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1457081 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1332","4.608017","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1458541 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1333","4.608017","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1460001 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1334","4.608057","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1461461 Win=525568 Len=0"
"1335","4.608148","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1461461 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1336","4.608148","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1462921 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1337","4.608293","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1464381 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1338","4.608368","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1465841 Win=525568 Len=0"
"1339","4.608636","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1465841 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1340","4.608685","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1467301 Win=525568 Len=0"
"1341","4.608786","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1467301 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1342","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1468761 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1343","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1470221 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1344","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1471681 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1345","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1473141 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1346","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1474601 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1347","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1476061 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1348","4.609149","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1477521 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1349","4.609207","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1478981 Win=525568 Len=0"
"1350","4.609244","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1478981 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1351","4.609244","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1480441 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1352","4.609258","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1481901 Win=525568 Len=0"
"1353","4.609408","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1481901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1354","4.609798","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1483361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1355","4.609798","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1484821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1356","4.609798","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1486281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1357","4.609798","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1487741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1358","4.609819","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1489201 Win=525568 Len=0"
"1359","4.609861","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1489201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1360","4.609861","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1490661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1361","4.609875","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1492121 Win=525568 Len=0"
"1362","4.610142","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1492121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1363","4.610142","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1493581 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1364","4.610162","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1495041 Win=525568 Len=0"
"1365","4.610362","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1495041 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1366","4.610362","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1496501 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1367","4.610362","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1497961 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1368","4.610399","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1499421 Win=525568 Len=0"
"1369","4.610502","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1499421 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1370","4.610502","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1500881 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1371","4.610520","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1502341 Win=525568 Len=0"
"1372","4.610650","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1502341 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1373","4.610897","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1503801 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1374","4.610897","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1505261 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1375","4.610897","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1506721 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1376","4.610897","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1508181 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1377","4.610920","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1509641 Win=525568 Len=0"
"1378","4.611041","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1509641 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1379","4.611041","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1511101 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1380","4.611063","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1512561 Win=525568 Len=0"
"1381","4.611346","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1512561 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1382","4.611346","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1514021 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1383","4.611382","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1515481 Win=525568 Len=0"
"1384","4.611506","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1515481 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1385","4.611506","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1516941 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1386","4.611506","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1518401 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1387","4.611529","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1519861 Win=525568 Len=0"
"1388","4.611655","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1519861 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1389","4.611778","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1521321 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1390","4.611798","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1522781 Win=525568 Len=0"
"1391","4.611960","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1522781 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1392","4.612222","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1524241 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1393","4.612222","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1525701 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1394","4.612222","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1527161 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1395","4.612222","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1528621 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1396","4.612246","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1530081 Win=525568 Len=0"
"1397","4.612369","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1530081 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1398","4.612391","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1531541 Win=525568 Len=0"
"1400","4.663796","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1531541 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1401","4.663816","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1533001 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1402","4.663816","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1534461 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1403","4.663868","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1535921 Win=525568 Len=0"
"1404","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1535921 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1405","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1537381 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1406","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1538841 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1407","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1540301 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1408","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1541761 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1409","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1543221 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1410","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [PSH, ACK] Seq=1544681 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1411","4.664008","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1546141 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1412","4.664064","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1547601 Win=525568 Len=0"
"1413","4.664103","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1547601 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1414","4.664103","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1549061 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1415","4.664148","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1550521 Win=1053952 Len=0"
"1416","4.664370","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1550521 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1417","4.664370","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1551981 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1418","4.664456","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1553441 Win=1053952 Len=0"
"1419","4.664662","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1553441 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1420","4.664662","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1554901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1421","4.664662","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1556361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1422","4.664662","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1557821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1423","4.664662","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1559281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1424","4.664716","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1560741 Win=1053952 Len=0"
"1425","4.664753","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1560741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1426","4.665026","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1562201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1427","4.665026","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1563661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1428","4.665026","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1565121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1429","4.665026","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1566581 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1430","4.665068","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1568041 Win=1053952 Len=0"
"1431","4.665353","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1568041 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1432","4.665353","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1569501 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1433","4.665378","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1570961 Win=1053952 Len=0"
"1434","4.665542","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1570961 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1435","4.665542","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1572421 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1436","4.665542","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1573881 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1437","4.665542","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1575341 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1438","4.665571","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1576801 Win=1053952 Len=0"
"1439","4.665796","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1576801 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1440","4.665796","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1578261 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1441","4.665823","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1579721 Win=1053952 Len=0"
"1442","4.666053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1579721 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1443","4.666053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1581181 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1444","4.666053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1582641 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1445","4.666053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1584101 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1446","4.666083","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1585561 Win=1053952 Len=0"
"1447","4.666319","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1585561 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1448","4.666344","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1587021 Win=1053952 Len=0"
"1449","4.666454","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1587021 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1450","4.666742","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1588481 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1451","4.666742","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1589941 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1452","4.666742","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1591401 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1453","4.666742","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1592861 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1454","4.666772","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1594321 Win=1053952 Len=0"
"1455","4.666881","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1594321 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1456","4.666881","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1595781 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1457","4.666908","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1597241 Win=1053952 Len=0"
"1458","4.667053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1597241 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1459","4.667053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1598701 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1460","4.667053","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1600161 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1461","4.667083","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1601621 Win=1053952 Len=0"
"1462","4.667195","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1601621 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1463","4.667312","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1603081 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1464","4.667312","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1604541 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1465","4.667338","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1606001 Win=1053952 Len=0"
"1466","4.667547","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1606001 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1467","4.667547","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1607461 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1468","4.667547","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1608921 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1469","4.667574","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1610381 Win=1053952 Len=0"
"1470","4.667682","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1610381 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1471","4.667827","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1611841 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1472","4.667827","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1613301 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1473","4.667855","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1614761 Win=1053952 Len=0"
"1474","4.668054","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1614761 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1475","4.668054","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1616221 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1476","4.668082","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1617681 Win=1053952 Len=0"
"1477","4.668320","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1617681 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1478","4.668320","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1619141 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1479","4.668320","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1620601 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1480","4.668320","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1622061 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1481","4.668349","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1623521 Win=1053952 Len=0"
"1482","4.668551","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1623521 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1483","4.668551","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1624981 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1484","4.668578","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1626441 Win=1053952 Len=0"
"1485","4.668786","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1626441 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1486","4.668786","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1627901 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1487","4.668786","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1629361 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1488","4.668815","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1630821 Win=1053952 Len=0"
"1489","4.668943","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1630821 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1490","4.668943","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1632281 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1491","4.668984","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1633741 Win=1053952 Len=0"
"1492","4.669139","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1633741 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1493","4.669291","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1635201 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1494","4.669291","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1636661 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1495","4.669291","160.36.131.221","192.168.0.111","TCP","1514","80  >  63780 [ACK] Seq=1638121 Ack=420 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"1496","4.669316","192.168.0.111","160.36.131.221","TCP","54","63780  >  80 [ACK] Seq=420 Ack=1639581 Win=1053952 Len=0"
